count,date,timeInterval,movement,lane,approach,movementType,dayOfTheWeek,class
4,"2024-06-14","12:15 AM - 12:19 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","12:20 AM - 12:24 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
6,"2024-06-14","12:20 AM - 12:24 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-05-03","12:20 AM - 12:24 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
5,"2024-06-14","12:20 AM - 12:24 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
5,"2024-06-14","12:25 AM - 12:29 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
5,"2024-06-14","12:25 AM - 12:29 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","12:25 AM - 12:29 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","12:30 AM - 12:34 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","12:30 AM - 12:34 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","12:30 AM - 12:34 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
5,"2024-06-14","12:35 AM - 12:39 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
6,"2024-06-14","12:35 AM - 12:39 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
5,"2024-06-14","12:35 AM - 12:39 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
4,"2024-06-14","12:40 AM - 12:44 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
4,"2024-06-14","12:40 AM - 12:44 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
5,"2024-06-14","12:40 AM - 12:44 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","12:45 AM - 12:49 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
4,"2024-06-14","12:45 AM - 12:49 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
6,"2024-06-14","12:45 AM - 12:49 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-06-14","12:50 AM - 12:54 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","12:50 AM - 12:54 AM","Lane 1 - NB, TH","1","NB","TH","Friday","single_unit_truck"
5,"2024-06-14","12:50 AM - 12:54 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","12:50 AM - 12:54 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
5,"2024-06-14","12:50 AM - 12:54 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","12:55 AM - 12:59 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
5,"2024-06-14","12:55 AM - 12:59 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
5,"2024-06-14","12:55 AM - 12:59 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-06-14","01:00 AM - 01:04 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","01:00 AM - 01:04 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:00 AM - 01:04 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:05 AM - 01:09 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","01:05 AM - 01:09 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
5,"2024-06-14","01:05 AM - 01:09 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-07-05","01:05 AM - 01:09 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","01:10 AM - 01:14 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
4,"2024-06-14","01:10 AM - 01:14 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","01:10 AM - 01:14 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
5,"2024-06-14","01:10 AM - 01:14 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:15 AM - 01:19 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
7,"2024-06-14","01:15 AM - 01:19 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
7,"2024-06-14","01:15 AM - 01:19 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","01:20 AM - 01:24 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:20 AM - 01:24 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
5,"2024-06-14","01:20 AM - 01:24 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
5,"2024-06-14","01:25 AM - 01:29 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","01:25 AM - 01:29 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","01:25 AM - 01:29 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:30 AM - 01:34 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","01:30 AM - 01:34 AM","Lane 1 - NB, TH","1","NB","TH","Friday","single_unit_truck"
3,"2024-06-14","01:30 AM - 01:34 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:30 AM - 01:34 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:35 AM - 01:39 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","01:35 AM - 01:39 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:40 AM - 01:44 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","01:40 AM - 01:44 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","01:40 AM - 01:44 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","01:45 AM - 01:49 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:45 AM - 01:49 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
5,"2024-06-14","01:45 AM - 01:49 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:50 AM - 01:54 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:50 AM - 01:54 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","01:50 AM - 01:54 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-07-05","01:50 AM - 01:54 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","01:55 AM - 01:59 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","01:55 AM - 01:59 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-07-05","01:55 AM - 01:59 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","01:55 AM - 01:59 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","02:00 AM - 02:04 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-07-05","02:00 AM - 02:04 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-06-14","02:05 AM - 02:09 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-07-05","02:05 AM - 02:09 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","02:10 AM - 02:14 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","02:10 AM - 02:14 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","02:10 AM - 02:14 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-28","02:10 AM - 02:14 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","02:10 AM - 02:14 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","02:15 AM - 02:19 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","02:15 AM - 02:19 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","02:15 AM - 02:19 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","02:20 AM - 02:24 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","02:20 AM - 02:24 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","02:20 AM - 02:24 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","02:25 AM - 02:29 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","02:25 AM - 02:29 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
4,"2024-06-14","02:25 AM - 02:29 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-07-05","02:25 AM - 02:29 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","02:30 AM - 02:34 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","02:30 AM - 02:34 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-08-16","02:30 AM - 02:34 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
4,"2024-06-14","02:30 AM - 02:34 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-07-05","02:30 AM - 02:34 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
4,"2024-06-14","02:35 AM - 02:39 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","02:35 AM - 02:39 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-07-05","02:35 AM - 02:39 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","02:35 AM - 02:39 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","02:40 AM - 02:44 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-07-05","02:40 AM - 02:44 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","02:45 AM - 02:49 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-07-05","02:45 AM - 02:49 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-06-14","02:50 AM - 02:54 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","02:50 AM - 02:54 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-08-16","02:50 AM - 02:54 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","02:50 AM - 02:54 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-06-14","02:55 AM - 02:59 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:00 AM - 03:04 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:00 AM - 03:04 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-06-14","03:05 AM - 03:09 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:05 AM - 03:09 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:10 AM - 03:14 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:10 AM - 03:14 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:15 AM - 03:19 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:15 AM - 03:19 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:15 AM - 03:19 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:20 AM - 03:24 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","03:20 AM - 03:24 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-08-16","03:20 AM - 03:24 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:25 AM - 03:29 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:25 AM - 03:29 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:30 AM - 03:34 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","03:30 AM - 03:34 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:30 AM - 03:34 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","03:30 AM - 03:34 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:35 AM - 03:39 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:35 AM - 03:39 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","03:35 AM - 03:39 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:40 AM - 03:44 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:40 AM - 03:44 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:45 AM - 03:49 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","03:45 AM - 03:49 AM","Lane 1 - NB, TH","1","NB","TH","Friday","single_unit_truck"
1,"2024-06-14","03:45 AM - 03:49 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:45 AM - 03:49 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:50 AM - 03:54 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","03:55 AM - 03:59 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","03:55 AM - 03:59 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","03:55 AM - 03:59 AM","Lane 2 - NB, TH","2","NB","TH","Friday","articulated_truck"
2,"2024-06-14","03:55 AM - 03:59 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","04:00 AM - 04:04 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:00 AM - 04:04 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
5,"2024-06-14","04:05 AM - 04:09 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","04:05 AM - 04:09 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
4,"2024-06-14","04:10 AM - 04:14 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:10 AM - 04:14 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","04:10 AM - 04:14 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:15 AM - 04:19 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","04:15 AM - 04:19 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-05-03","04:15 AM - 04:19 AM","Lane 2 - NB, TH","2","NB","TH","Friday","single_unit_truck"
2,"2024-06-14","04:15 AM - 04:19 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:20 AM - 04:24 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","04:20 AM - 04:24 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","04:20 AM - 04:24 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","04:20 AM - 04:24 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","04:30 AM - 04:34 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","04:30 AM - 04:34 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:30 AM - 04:34 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","04:30 AM - 04:34 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","04:30 AM - 04:34 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:35 AM - 04:39 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:35 AM - 04:39 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:35 AM - 04:39 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:40 AM - 04:44 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","04:45 AM - 04:49 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:50 AM - 04:54 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","04:50 AM - 04:54 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:50 AM - 04:54 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-06-14","04:55 AM - 04:59 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","05:00 AM - 05:04 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","05:00 AM - 05:04 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","05:00 AM - 05:04 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-05-03","05:05 AM - 05:09 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","05:05 AM - 05:09 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","05:05 AM - 05:09 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","05:10 AM - 05:14 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","05:10 AM - 05:14 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","05:15 AM - 05:19 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","05:15 AM - 05:19 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","05:15 AM - 05:19 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","05:20 AM - 05:24 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","05:20 AM - 05:24 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","05:25 AM - 05:29 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","05:25 AM - 05:29 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-06-14","05:30 AM - 05:34 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
4,"2024-05-03","05:30 AM - 05:34 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
5,"2024-05-03","05:30 AM - 05:34 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
5,"2024-05-03","05:35 AM - 05:39 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","05:35 AM - 05:39 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","05:35 AM - 05:39 AM","Lane 1 - NB, TH","1","NB","TH","Friday","single_unit_truck"
1,"2024-06-14","05:35 AM - 05:39 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
5,"2024-05-03","05:35 AM - 05:39 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","05:35 AM - 05:39 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
4,"2024-05-03","05:35 AM - 05:39 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
4,"2024-06-14","05:40 AM - 05:44 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","05:40 AM - 05:44 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
6,"2024-05-03","05:40 AM - 05:44 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","05:40 AM - 05:44 AM","Lane 2 - NB, TH","2","NB","TH","Friday","articulated_truck"
2,"2024-05-03","05:40 AM - 05:44 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-05-03","05:45 AM - 05:49 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-06-14","05:45 AM - 05:49 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
9,"2024-05-03","05:45 AM - 05:49 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-05-03","05:45 AM - 05:49 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-05-03","05:50 AM - 05:54 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
10,"2024-05-03","05:50 AM - 05:54 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","05:50 AM - 05:54 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","05:50 AM - 05:54 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","05:50 AM - 05:54 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
4,"2024-05-03","05:55 AM - 05:59 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","05:55 AM - 05:59 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
9,"2024-05-03","05:55 AM - 05:59 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-05-03","05:55 AM - 05:59 AM","Lane 2 - NB, TH","2","NB","TH","Friday","articulated_truck"
1,"2024-06-14","05:55 AM - 05:59 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-05-03","05:55 AM - 05:59 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","05:55 AM - 05:59 AM","Lane 1 - SB, TH","1","SB","TH","Friday","articulated_truck"
2,"2024-06-14","06:00 AM - 06:04 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-05-03","06:00 AM - 06:04 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
11,"2024-05-03","06:00 AM - 06:04 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-05-03","06:00 AM - 06:04 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
6,"2024-05-03","06:05 AM - 06:09 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-06-14","06:05 AM - 06:09 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-06-14","06:05 AM - 06:09 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
9,"2024-05-03","06:05 AM - 06:09 AM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-31","06:05 AM - 06:09 AM","Lane 2 - NB, TH","2","NB","TH","Friday","single_unit_truck"
1,"2024-05-03","06:05 AM - 06:09 AM","Lane 2 - NB, TH","2","NB","TH","Friday","articulated_truck"
1,"2024-06-14","06:05 AM - 06:09 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
3,"2024-05-03","06:05 AM - 06:09 AM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","06:05 AM - 06:09 AM","Lane 1 - SB, TH","1","SB","TH","Friday","single_unit_truck"
1,"2024-06-14","06:10 AM - 06:14 AM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
