APN,Id,bonus_unit
1318-15-816-000,0,Yes
1318-15-818-004,0,Yes
1318-15-818-006,0,Yes
1318-15-822-004,0,Yes
1318-15-817-001,0,Yes
1318-15-816-011,0,Yes
1318-15-814-004,0,Yes
1318-15-813-006,0,Yes
1318-15-823-003,0,Yes
1318-15-821-003,0,Yes
1318-15-820-011,0,Yes
1318-15-819-001,0,Yes
1318-15-817-009,0,Yes
1318-15-817-005,0,Yes
1319-30-201-002,0,Yes
1318-15-815-001,0,Yes
1318-23-212-008,0,Yes
1318-23-212-038,0,Yes
1318-23-212-021,0,Yes
1318-23-212-018,0,Yes
1318-23-212-013,0,Yes
1318-23-217-006,0,Yes
1318-23-218-012,0,Yes
1318-23-218-024,0,Yes
1318-23-218-022,0,Yes
1318-23-213-021,0,Yes
1318-23-213-009,0,Yes
1318-23-213-007,0,Yes
1318-23-213-005,0,Yes
1318-23-311-008,0,Yes
1318-23-311-009,0,Yes
1318-23-311-003,0,Yes
1318-23-312-004,0,Yes
1318-10-310-005,,No
1319-30-519-017,0,Yes
1318-23-212-071,0,Yes
1318-23-315-025,0,Yes
1318-23-314-003,0,Yes
1318-23-315-009,0,Yes
1418-00-002-006,,No
1418-15-802-001,,No
1418-00-002-008,,No
1418-27-210-019,,No
1319-30-516-048,,No
1319-18-212-011,,No
1319-18-212-004,,No
1319-18-213-004,,No
1319-18-213-002,,No
1319-18-310-004,,No
1319-18-410-015,,No
1319-18-310-039,,No
1319-18-214-003,,No
1319-18-311-007,,No
1319-18-000-007,,No
1319-18-311-002,,No
1319-18-302-001,,No
1319-18-310-035,,No
1319-18-310-030,,No
1319-18-310-026,,No
1319-18-312-017,,No
1319-18-310-021,,No
1319-18-312-037,,No
1319-18-312-034,,No
1319-18-410-003,,No
1319-18-410-007,,No
1319-06-001-001,,No
1318-23-812-011,0,Yes
1318-23-812-012,0,Yes
1318-23-710-012,0,Yes
1318-23-610-002,,No
1318-23-710-008,0,Yes
1318-23-710-064,0,Yes
1318-23-710-073,,No
1318-23-602-012,,No
1318-23-610-043,,No
1318-23-710-036,,No
1318-23-611-009,,No
1318-23-510-002,,No
1318-23-602-010,,No
1318-23-611-010,,No
1318-23-611-004,,No
1318-23-710-051,,No
1318-23-710-043,,No
1318-24-711-014,,No
1318-24-303-002,,No
1318-24-711-004,,No
1318-24-311-003,,No
1318-24-301-007,,No
1318-24-311-004,,No
1318-24-601-005,,No
1318-24-701-006,,No
1318-24-701-003,,No
1318-24-710-005,,No
1318-24-710-004,,No
1319-18-414-005,,No
1319-18-414-006,,No
1319-18-414-011,,No
1319-19-111-003,0,Yes
1319-19-111-004,0,Yes
1319-19-113-021,0,Yes
1319-19-113-006,0,Yes
1319-19-113-003,0,Yes
1319-19-810-015,0,Yes
1319-19-311-006,0,Yes
1319-19-310-018,0,Yes
1319-19-310-015,,No
1319-19-310-044,0,Yes
1319-19-310-034,0,Yes
1319-19-310-022,0,Yes
1319-19-310-035,0,Yes
1318-23-710-097,,No
1319-30-723-011,,No
1319-30-519-008,0,Yes
1319-30-629-006,,No
1319-30-310-017,,No
1319-30-310-019,,No
1319-19-810-011,0,Yes
1319-19-411-006,0,Yes
1319-19-411-014,0,Yes
1319-19-411-009,0,Yes
1319-19-802-011,,No
1319-19-802-003,,No
1319-19-401-001,,No
1319-19-410-009,,No
1319-19-810-016,0,Yes
1418-27-810-049,,No
1418-27-410-007,,No
1418-27-810-051,,No
1418-27-810-010,,No
1418-27-810-003,,No
1418-27-710-004,,No
1418-27-811-001,,No
1418-34-112-014,,No
1418-34-112-010,,No
1418-34-211-007,,No
1418-34-211-037,,No
1418-34-211-031,,No
1418-34-610-010,,No
1418-27-810-035,,No
1418-34-210-002,,No
1418-34-210-028,,No
1418-34-210-031,,No
1318-03-110-008,,No
1318-03-110-031,,No
1318-03-111-029,,No
1318-03-111-045,,No
1318-03-111-051,,No
1318-03-211-013,,No
1318-03-212-048,,No
1318-03-210-031,,No
1318-03-212-065,,No
1318-03-212-067,,No
1318-03-212-093,,No
1318-23-401-036,0,Yes
1318-16-710-004,,No
1318-16-710-012,,No
1318-16-710-001,,No
1318-16-810-036,,No
1318-16-810-035,,No
1318-23-314-016,0,Yes
1318-23-310-061,0,Yes
1318-23-310-068,0,Yes
1318-23-101-001,0,Yes
1318-15-611-038,0,Yes
1318-15-301-001,0,Yes
1318-15-703-003,0,Yes
1318-15-210-005,0,Yes
1318-15-311-023,0,Yes
1318-15-310-003,0,Yes
1318-15-611-045,0,Yes
1318-15-611-046,0,Yes
1318-15-711-013,0,Yes
1318-15-711-014,0,Yes
1318-15-711-017,0,Yes
1318-15-611-074,0,Yes
1318-15-611-009,0,Yes
1318-15-611-011,0,Yes
1318-15-511-002,0,Yes
1318-15-610-015,0,Yes
1318-15-601-006,0,Yes
1318-22-002-105,0,Yes
1318-15-703-001,0,Yes
1318-22-001-003,0,Yes
1318-09-811-014,,No
1318-10-417-052,,No
1318-10-312-015,,No
1318-10-312-011,,No
1318-10-312-006,,No
1318-10-416-029,,No
1318-10-415-025,,No
1318-10-411-005,,No
1318-10-411-007,,No
1318-10-412-016,,No
1318-10-417-008,,No
1318-10-417-029,,No
1318-10-417-015,,No
1318-10-314-019,,No
1318-10-416-057,,No
1318-10-416-045,,No
1318-10-416-053,,No
1318-10-301-005,,No
1318-10-314-010,,No
1318-10-413-001,,No
1318-15-102-003,,No
1318-23-411-013,0,Yes
1318-23-410-069,0,Yes
1318-23-410-031,0,Yes
1318-23-410-009,0,Yes
1318-23-811-016,0,Yes
1318-23-810-084,0,Yes
1318-26-510-009,0,Yes
1318-23-810-020,0,Yes
1318-23-810-025,0,Yes
1318-23-812-008,0,Yes
1318-23-811-053,0,Yes
1318-26-512-003,0,Yes
1318-23-813-004,0,Yes
1318-23-813-001,0,Yes
1318-24-404-008,,No
1318-25-101-008,,No
1318-25-111-019,,No
1318-25-111-025,,No
1318-25-110-004,,No
1318-25-110-002,,No
1318-26-515-025,0,Yes
1318-26-514-019,0,Yes
1318-26-514-021,0,Yes
1318-26-514-011,0,Yes
1318-26-101-033,0,Yes
1318-03-210-021,,No
1318-23-411-014,0,Yes
1318-23-810-019,0,Yes
1318-23-212-078,0,Yes
1318-23-313-000,0,Yes
1318-23-315-008,0,Yes
1318-22-312-022,0,Yes
1318-22-710-008,0,Yes
1318-22-311-024,0,Yes
1318-22-312-021,0,Yes
1418-27-403-001,,No
1418-27-810-046,,No
1418-27-812-008,,No
1418-34-211-004,,No
1418-34-211-017,,No
1418-34-112-005,,No
1418-34-110-025,,No
1418-34-110-048,,No
1318-03-110-032,,No
1318-03-210-037,,No
1318-03-111-038,,No
1318-03-212-061,,No
1318-26-101-005,0,Yes
1318-16-810-003,,No
1318-23-401-008,0,Yes
1318-23-314-017,0,Yes
1318-23-310-043,0,Yes
1318-15-311-011,0,Yes
1318-15-311-025,0,Yes
1318-15-711-026,0,Yes
1318-15-711-015,0,Yes
1318-15-610-041,0,Yes
1318-15-610-014,0,Yes
1318-15-601-005,0,Yes
1318-15-610-027,0,Yes
1318-10-312-007,,No
1318-10-312-022,,No
1318-15-711-003,0,Yes
1318-10-417-016,,No
1318-10-312-033,,No
1318-09-702-001,,No
1318-10-314-015,,No
1318-23-410-035,0,Yes
1318-23-410-039,0,Yes
1318-23-810-101,0,Yes
1318-23-812-007,0,Yes
1318-26-512-001,0,Yes
1318-25-111-024,,No
1318-26-514-023,0,Yes
1318-26-515-027,0,Yes
1318-25-111-017,,No
1318-24-404-022,,No
1318-24-801-006,,No
1318-22-311-004,0,Yes
1318-22-311-012,0,Yes
1318-22-312-000,0,Yes
1418-27-601-009,,No
1418-27-601-001,,No
1418-34-610-009,,No
1418-34-601-010,,No
1318-03-110-035,,No
1418-22-611-023,,No
1418-22-511-014,,No
1418-22-611-017,,No
1418-22-511-003,,No
1418-22-511-006,,No
1418-22-512-012,,No
1418-22-512-005,,No
1418-03-711-011,,No
1418-03-711-008,,No
1418-03-711-009,,No
1418-03-811-014,,No
1418-03-811-026,,No
1418-03-811-022,,No
1418-10-511-002,,No
1418-10-511-022,,No
1418-03-811-018,,No
1418-03-301-008,,No
1418-10-802-004,,No
1418-15-510-005,,No
1418-15-510-002,,No
1418-10-710-063,,No
1418-11-311-003,,No
1418-11-311-007,,No
1418-10-810-014,,No
1418-10-810-022,,No
1418-15-802-004,,No
1418-00-001-005,,No
1418-10-710-001,,No
1418-11-311-013,,No
1418-15-701-006,,No
1418-22-512-007,,No
1318-22-002-014,0,Yes
1318-22-002-067,0,Yes
1318-22-002-069,0,Yes
1318-22-002-068,0,Yes
1318-22-002-080,0,Yes
1318-22-311-022,0,Yes
1318-00-002-010,,No
1318-22-002-113,0,Yes
014-291-011,0,Yes
014-261-001,0,Yes
014-234-006,0,Yes
015-033-016,0,Yes
014-262-009,0,Yes
015-351-002,0,Yes
014-286-005,0,Yes
014-021-012,0,Yes
014-291-009,0,Yes
014-233-011,0,Yes
014-233-012,0,Yes
014-232-002,0,Yes
015-033-024,0,Yes
015-031-012,0,Yes
015-033-009,0,Yes
014-234-002,0,Yes
014-284-008,0,Yes
014-262-011,0,Yes
014-283-011,0,Yes
014-283-004,0,Yes
015-035-004,0,Yes
015-351-021,0,Yes
015-323-001,0,Yes
015-034-006,0,Yes
014-262-012,0,Yes
014-283-003,0,Yes
015-032-019,0,Yes
015-033-007,0,Yes
014-262-003,0,Yes
014-234-013,0,Yes
015-033-006,0,Yes
015-032-008,0,Yes
015-033-004,0,Yes
015-323-003,0,Yes
014-283-014,0,Yes
015-063-019,0,Yes
015-064-001,0,Yes
015-331-024,0,Yes
015-063-002,0,Yes
015-323-032,0,Yes
014-262-006,0,Yes
014-236-007,0,Yes
015-323-031,0,Yes
015-322-011,0,Yes
015-323-007,0,Yes
015-323-030,0,Yes
014-236-011,0,Yes
014-236-010,0,Yes
014-273-001,0,Yes
014-292-023,0,Yes
015-331-015,0,Yes
015-370-008,0,Yes
014-237-013,0,Yes
014-272-006,0,Yes
015-064-023,0,Yes
015-340-007,0,Yes
015-062-016,0,Yes
015-323-035,0,Yes
014-238-014,0,Yes
015-324-021,0,Yes
014-273-004,0,Yes
014-271-004,0,Yes
015-064-009,0,Yes
015-324-019,0,Yes
014-241-006,0,Yes
015-102-023,0,Yes
014-271-007,0,Yes
015-391-027,0,Yes
015-101-002,0,Yes
015-102-024,0,Yes
014-243-012,0,Yes
015-104-002,0,Yes
015-103-024,0,Yes
015-102-026,0,Yes
014-242-010,0,Yes
015-102-013,0,Yes
014-243-007,0,Yes
015-101-017,0,Yes
015-391-020,0,Yes
015-103-016,0,Yes
015-391-018,0,Yes
014-244-012,0,Yes
015-103-005,0,Yes
015-112-005,0,Yes
015-101-013,0,Yes
015-113-006,0,Yes
015-370-025,0,Yes
015-151-019,0,Yes
015-161-005,0,Yes
015-151-020,0,Yes
015-151-007,0,Yes
014-248-013,0,Yes
015-151-002,0,Yes
015-162-001,0,Yes
015-151-022,0,Yes
014-301-005,0,Yes
015-391-006,0,Yes
014-248-017,0,Yes
014-331-003,0,Yes
015-391-004,0,Yes
015-153-015,0,Yes
015-370-017,0,Yes
015-152-022,0,Yes
015-153-017,0,Yes
015-154-013,0,Yes
015-161-011,0,Yes
015-164-001,0,Yes
015-164-010,0,Yes
015-164-011,0,Yes
015-153-002,0,Yes
015-154-015,0,Yes
014-302-006,0,Yes
015-211-001,0,Yes
015-212-001,0,Yes
015-203-029,0,Yes
015-211-020,0,Yes
015-212-015,0,Yes
015-211-019,0,Yes
015-212-014,0,Yes
014-302-010,0,Yes
015-204-022,0,Yes
015-212-021,0,Yes
014-302-011,0,Yes
015-214-013,0,Yes
015-201-003,0,Yes
015-212-003,0,Yes
015-214-009,0,Yes
015-202-010,0,Yes
015-214-014,0,Yes
015-215-010,0,Yes
015-201-017,0,Yes
015-202-012,0,Yes
015-201-015,0,Yes
015-202-014,0,Yes
015-203-020,0,Yes
014-342-005,0,Yes
015-252-018,0,Yes
014-341-002,0,Yes
014-302-018,0,Yes
015-254-022,0,Yes
015-254-017,0,Yes
015-261-012,0,Yes
015-263-014,0,Yes
015-262-003,0,Yes
015-263-013,0,Yes
014-341-004,0,Yes
014-304-008,0,Yes
015-252-003,0,Yes
015-252-012,0,Yes
015-252-011,0,Yes
015-253-016,0,Yes
015-254-007,0,Yes
015-262-010,0,Yes
015-263-004,0,Yes
015-263-008,0,Yes
015-264-004,0,Yes
015-252-007,0,Yes
015-302-030,0,Yes
015-303-027,0,Yes
015-302-017,0,Yes
015-303-002,0,Yes
015-303-016,0,Yes
015-312-003,0,Yes
014-321-006,0,Yes
015-314-004,0,Yes
015-301-010,0,Yes
015-303-020,0,Yes
015-315-004,0,Yes
015-304-021,0,Yes
015-304-022,0,Yes
015-311-013,0,Yes
015-312-006,0,Yes
015-301-026,0,Yes
015-314-022,0,Yes
015-312-007,0,Yes
015-301-025,0,Yes
015-302-039,0,Yes
015-301-006,0,Yes
015-315-009,0,Yes
015-315-012,0,Yes
015-303-022,0,Yes
015-304-012,0,Yes
015-304-029,0,Yes
014-351-007,0,Yes
014-322-001,0,Yes
016-021-003,,No
016-011-004,,No
016-531-011,,No
016-532-027,,No
016-532-024,,No
016-532-019,,No
016-534-001,,No
016-532-015,,No
016-533-001,,No
016-583-003,,No
016-535-006,,No
016-535-001,,No
016-583-011,,No
016-583-015,,No
016-583-016,,No
016-031-008,,No
016-031-029,,No
010-190-002,,No
016-051-031,,No
016-051-034,,No
016-051-029,,No
016-333-008,,No
016-541-007,,No
016-332-011,,No
016-543-003,,No
016-051-014,,No
016-541-001,,No
016-544-009,,No
016-542-006,,No
016-332-026,,No
016-542-004,,No
016-063-001,,No
016-062-004,,No
016-544-017,,No
016-321-009,,No
016-332-034,,No
016-324-005,,No
016-322-015,,No
016-063-011,,No
016-553-009,,No
016-554-011,,No
016-554-010,,No
016-501-009,,No
016-553-002,,No
016-502-005,,No
016-081-007,,No
016-561-007,,No
016-501-013,,No
016-563-005,,No
016-501-002,,No
016-502-010,,No
016-081-041,,No
016-511-001,,No
016-514-003,,No
016-562-009,,No
016-514-005,,No
016-513-007,,No
016-513-003,,No
016-522-001,,No
016-091-049,,No
016-523-004,,No
016-091-018,,No
016-522-009,,No
016-523-001,,No
016-091-021,,No
016-524-003,,No
016-101-004,,No
016-101-065,,No
016-071-013,,No
016-101-084,,No
016-101-002,,No
016-491-003,,No
016-493-010,,No
016-101-003,,No
016-101-033,,No
010-190-007,,No
016-143-009,,No
016-161-022,,No
016-161-026,,No
016-151-025,,No
016-151-019,,No
016-142-022,,No
016-151-035,,No
016-171-004,,No
016-141-007,,No
016-151-028,,No
016-142-010,,No
016-181-002,,No
016-282-005,,No
016-282-006,,No
016-401-012,,No
016-362-008,,No
016-401-006,,No
016-401-010,,No
016-361-010,,No
016-361-020,,No
016-211-015,,No
016-203-003,,No
016-361-005,,No
016-202-017,,No
016-371-001,,No
016-291-002,,No
016-191-033,,No
016-211-006,,No
014-031-014,,No
016-461-006,,No
016-373-006,,No
016-293-002,,No
016-461-007,,No
016-191-026,,No
016-462-003,,No
016-461-010,,No
016-371-011,,No
016-202-002,,No
016-202-001,,No
016-201-002,,No
016-292-029,,No
016-231-014,,No
016-381-017,,No
1318-22-310-009,0,Yes
016-232-003,,No
016-471-004,,No
016-422-002,,No
016-382-007,,No
016-381-011,,No
016-472-005,,No
016-231-011,,No
016-242-002,,No
016-422-005,,No
016-472-009,,No
016-241-007,,No
016-443-004,,No
016-241-004,,No
016-443-003,,No
016-442-007,,No
016-242-010,,No
016-382-018,,No
016-432-009,,No
016-251-008,,No
016-481-015,,No
016-481-009,,No
016-432-012,,No
016-432-003,,No
016-483-006,,No
016-432-002,,No
016-131-007,,No
016-482-008,,No
016-483-009,,No
016-484-003,,No
016-313-014,,No
016-483-011,,No
016-313-015,,No
016-313-001,,No
016-600-001,,No
017-021-021,,No
017-021-010,,No
017-021-011,,No
017-041-023,,No
017-061-006,,No
018-020-005,,No
018-020-003,,No
018-011-001,,No
029-051-001,0,Yes
029-610-001,0,Yes
029-610-004,0,Yes
029-602-006,0,Yes
018-030-009,,No
029-603-003,0,Yes
029-610-011,0,Yes
018-030-004,,No
018-030-003,,No
029-605-013,0,Yes
029-603-006,0,Yes
029-051-015,0,Yes
029-061-008,0,Yes
029-603-009,0,Yes
029-604-006,0,Yes
029-071-001,0,Yes
029-062-002,0,Yes
029-041-023,0,Yes
029-072-005,0,Yes
029-052-005,0,Yes
029-072-006,0,Yes
029-041-054,0,Yes
029-073-006,0,Yes
029-074-002,0,Yes
029-075-002,0,Yes
029-441-014,0,Yes
029-075-010,0,Yes
029-094-005,0,Yes
029-081-018,0,Yes
029-081-008,0,Yes
029-065-003,0,Yes
029-082-014,0,Yes
029-065-007,0,Yes
029-091-010,0,Yes
029-082-002,0,Yes
018-163-004,,No
029-095-011,0,Yes
029-095-013,0,Yes
029-101-013,0,Yes
029-103-009,0,Yes
029-104-011,0,Yes
029-240-011,0,Yes
029-103-006,0,Yes
029-170-004,0,Yes
029-332-023,0,Yes
029-170-003,0,Yes
029-332-011,0,Yes
029-104-006,0,Yes
029-351-005,0,Yes
029-343-008,0,Yes
029-351-007,0,Yes
029-343-005,0,Yes
029-103-001,0,Yes
029-343-010,0,Yes
029-161-024,0,Yes
029-371-019,0,Yes
029-361-007,0,Yes
029-361-012,0,Yes
029-361-013,0,Yes
029-363-007,0,Yes
029-371-013,0,Yes
029-106-009,0,Yes
029-363-003,0,Yes
029-371-010,0,Yes
029-107-001,0,Yes
029-163-004,0,Yes
018-291-008,,No
018-291-010,,No
029-372-017,0,Yes
029-372-008,0,Yes
029-161-015,0,Yes
029-161-009,0,Yes
029-373-005,0,Yes
018-291-005,,No
029-373-010,0,Yes
029-150-012,0,Yes
018-292-002,,No
027-081-005,0,Yes
029-391-031,0,Yes
029-381-033,0,Yes
029-373-013,0,Yes
029-373-023,0,Yes
029-381-006,0,Yes
029-290-004,0,Yes
029-391-026,0,Yes
029-422-015,0,Yes
029-240-012,0,Yes
029-422-003,0,Yes
018-292-007,,No
029-391-027,0,Yes
029-401-009,0,Yes
029-391-025,0,Yes
027-481-001,0,Yes
027-082-024,0,Yes
018-282-004,,No
027-074-011,0,Yes
027-074-010,0,Yes
029-381-021,0,Yes
029-401-007,0,Yes
018-282-003,,No
029-181-031,0,Yes
027-074-007,0,Yes
027-491-005,0,Yes
029-402-029,0,Yes
029-402-010,0,Yes
029-411-006,0,Yes
027-074-026,0,Yes
027-142-019,0,Yes
029-403-024,0,Yes
027-074-016,0,Yes
027-491-015,0,Yes
029-412-011,0,Yes
029-181-028,0,Yes
027-076-021,0,Yes
029-412-014,0,Yes
029-421-005,0,Yes
027-501-015,0,Yes
027-143-001,0,Yes
027-501-017,0,Yes
029-412-015,0,Yes
027-143-002,0,Yes
027-142-007,0,Yes
027-143-007,0,Yes
029-421-006,0,Yes
029-412-016,0,Yes
027-076-019,0,Yes
027-551-006,0,Yes
027-073-016,0,Yes
027-076-025,0,Yes
027-143-003,0,Yes
029-414-009,0,Yes
027-073-015,0,Yes
018-191-017,,No
027-431-023,0,Yes
027-561-004,0,Yes
027-076-031,0,Yes
027-561-006,0,Yes
018-080-007,,No
029-422-022,0,Yes
027-143-004,0,Yes
027-073-011,0,Yes
027-561-011,0,Yes
029-403-035,0,Yes
027-132-016,0,Yes
029-402-020,0,Yes
029-422-024,0,Yes
027-075-008,0,Yes
027-132-019,0,Yes
027-531-028,0,Yes
027-471-019,0,Yes
027-132-026,0,Yes
027-531-023,0,Yes
029-413-011,0,Yes
029-422-025,0,Yes
027-144-002,0,Yes
027-134-009,0,Yes
027-132-027,0,Yes
029-403-016,0,Yes
027-143-023,0,Yes
029-414-014,0,Yes
027-073-004,0,Yes
029-402-023,0,Yes
029-415-004,0,Yes
027-531-010,0,Yes
027-571-009,0,Yes
027-134-018,0,Yes
029-320-011,0,Yes
029-405-005,0,Yes
027-371-009,0,Yes
029-405-002,0,Yes
027-132-024,0,Yes
029-405-004,0,Yes
029-415-011,0,Yes
029-404-005,0,Yes
027-134-019,0,Yes
027-144-008,0,Yes
027-134-015,0,Yes
027-054-013,0,Yes
027-121-008,0,Yes
027-621-004,0,Yes
028-291-001,0,Yes
027-621-036,0,Yes
027-621-018,0,Yes
027-621-019,0,Yes
027-121-018,0,Yes
027-131-014,0,Yes
027-133-012,0,Yes
018-090-026,,No
027-621-029,0,Yes
027-621-031,0,Yes
027-122-008,0,Yes
027-101-002,0,Yes
028-041-005,0,Yes
028-042-024,0,Yes
028-041-006,0,Yes
027-112-015,0,Yes
027-133-019,0,Yes
027-145-006,0,Yes
027-133-018,0,Yes
027-152-019,0,Yes
027-123-023,0,Yes
028-311-010,0,Yes
027-112-005,0,Yes
027-152-020,0,Yes
027-371-003,0,Yes
027-135-016,0,Yes
027-101-014,0,Yes
028-042-010,0,Yes
027-152-016,0,Yes
027-133-023,0,Yes
028-311-008,0,Yes
027-135-017,0,Yes
027-101-013,0,Yes
028-311-045,0,Yes
027-152-002,0,Yes
028-301-035,0,Yes
027-010-012,0,Yes
028-311-057,0,Yes
027-154-007,0,Yes
027-010-014,0,Yes
027-123-019,0,Yes
027-152-021,0,Yes
027-151-009,0,Yes
027-113-034,0,Yes
027-123-020,0,Yes
027-113-027,0,Yes
027-111-003,0,Yes
028-043-001,0,Yes
028-251-001,0,Yes
027-113-008,0,Yes
027-101-030,0,Yes
027-124-010,0,Yes
027-154-018,0,Yes
028-251-004,0,Yes
027-124-021,0,Yes
028-152-051,,No
027-180-023,0,Yes
027-114-021,0,Yes
027-125-025,0,Yes
028-154-005,,No
027-151-014,0,Yes
028-152-006,,No
027-124-014,0,Yes
028-252-005,0,Yes
027-111-010,0,Yes
028-301-044,0,Yes
027-354-019,0,Yes
028-152-044,,No
027-203-011,0,Yes
028-163-004,,No
027-153-029,0,Yes
027-125-018,0,Yes
028-090-033,0,Yes
027-156-003,0,Yes
026-043-009,0,Yes
028-301-018,0,Yes
027-311-009,0,Yes
026-042-010,0,Yes
028-153-026,,No
027-362-008,0,Yes
028-271-001,0,Yes
028-090-040,0,Yes
027-354-009,0,Yes
027-201-005,0,Yes
026-030-002,0,Yes
027-203-013,0,Yes
027-205-008,0,Yes
028-261-001,0,Yes
028-153-027,,No
026-041-014,0,Yes
027-155-019,0,Yes
026-280-005,0,Yes
028-152-015,,No
027-352-005,0,Yes
028-272-006,0,Yes
027-205-002,0,Yes
028-261-005,0,Yes
028-152-024,,No
028-301-023,0,Yes
027-155-026,0,Yes
027-355-003,0,Yes
027-311-003,0,Yes
028-162-014,,No
028-180-006,0,Yes
026-046-016,0,Yes
027-155-025,0,Yes
026-032-004,0,Yes
026-022-010,0,Yes
027-162-006,0,Yes
026-045-003,0,Yes
028-180-030,0,Yes
027-312-029,0,Yes
026-044-009,0,Yes
027-660-005,0,Yes
027-363-002,0,Yes
027-357-008,0,Yes
027-205-005,0,Yes
027-205-011,0,Yes
027-660-001,0,Yes
027-312-014,0,Yes
027-161-021,0,Yes
027-202-009,0,Yes
026-271-021,0,Yes
026-271-024,0,Yes
026-271-025,0,Yes
026-044-010,0,Yes
028-180-027,0,Yes
027-161-025,0,Yes
028-122-002,0,Yes
027-313-009,0,Yes
026-035-001,0,Yes
026-023-006,,No
028-122-003,0,Yes
026-271-001,0,Yes
018-310-002,,No
026-271-004,0,Yes
027-364-002,0,Yes
027-170-011,0,Yes
028-301-058,0,Yes
028-152-040,,No
027-356-002,0,Yes
027-356-005,0,Yes
027-204-016,0,Yes
027-204-021,0,Yes
028-122-019,0,Yes
028-180-040,0,Yes
028-121-012,0,Yes
027-313-007,0,Yes
028-180-033,0,Yes
026-047-005,0,Yes
026-034-017,0,Yes
026-023-007,0,Yes
026-040-006,0,Yes
028-180-008,0,Yes
027-221-016,0,Yes
027-221-014,0,Yes
026-025-008,0,Yes
028-122-016,0,Yes
027-290-007,0,Yes
027-290-009,0,Yes
026-047-008,0,Yes
028-171-003,0,Yes
027-341-003,0,Yes
027-341-005,0,Yes
027-341-007,0,Yes
027-241-008,0,Yes
027-344-045,0,Yes
026-024-016,0,Yes
026-083-007,0,Yes
018-310-004,,No
026-037-009,0,Yes
028-122-009,0,Yes
027-222-002,0,Yes
027-223-001,0,Yes
025-701-009,0,Yes
028-162-032,,No
026-023-014,0,Yes
027-163-035,0,Yes
027-222-016,0,Yes
027-341-017,0,Yes
028-081-013,0,Yes
026-038-022,0,Yes
026-024-009,0,Yes
027-321-004,0,Yes
018-310-005,,No
026-083-010,0,Yes
028-070-018,,No
028-111-002,0,Yes
027-224-002,0,Yes
026-082-009,0,Yes
030-403-013,,No
028-122-011,0,Yes
027-223-013,0,Yes
027-224-003,0,Yes
030-401-016,,No
026-081-017,0,Yes
025-701-017,0,Yes
026-081-013,0,Yes
026-081-012,0,Yes
026-071-004,0,Yes
028-162-022,,No
027-342-004,0,Yes
027-342-020,0,Yes
027-222-013,0,Yes
030-403-012,,No
027-221-032,0,Yes
027-163-030,0,Yes
026-085-022,0,Yes
025-701-021,0,Yes
028-121-002,0,Yes
026-072-015,0,Yes
026-085-019,0,Yes
027-342-009,0,Yes
028-123-012,0,Yes
028-090-011,0,Yes
027-225-023,0,Yes
027-225-024,0,Yes
026-071-021,0,Yes
027-222-012,0,Yes
027-342-017,0,Yes
027-342-016,0,Yes
027-342-010,0,Yes
026-085-018,0,Yes
026-063-009,0,Yes
027-224-007,0,Yes
028-051-030,0,Yes
026-085-016,0,Yes
026-076-008,0,Yes
026-085-012,0,Yes
026-075-012,0,Yes
025-701-004,0,Yes
028-123-010,0,Yes
025-252-013,0,Yes
026-084-013,0,Yes
027-225-016,0,Yes
026-062-013,0,Yes
025-702-030,0,Yes
026-084-005,0,Yes
026-074-018,0,Yes
027-421-023,0,Yes
025-252-003,0,Yes
025-251-004,0,Yes
026-074-010,0,Yes
028-051-006,0,Yes
030-402-001,,No
028-082-004,0,Yes
025-702-036,0,Yes
025-701-035,0,Yes
026-065-004,0,Yes
026-087-016,0,Yes
027-233-008,0,Yes
027-232-015,0,Yes
026-050-003,0,Yes
026-087-003,0,Yes
026-064-019,0,Yes
026-087-002,0,Yes
026-064-001,0,Yes
028-280-014,0,Yes
028-051-023,0,Yes
026-065-013,0,Yes
028-061-025,,No
027-234-011,0,Yes
026-065-016,0,Yes
028-141-037,0,Yes
028-052-018,0,Yes
026-088-022,0,Yes
027-421-010,0,Yes
026-088-023,0,Yes
027-344-035,0,Yes
026-087-010,0,Yes
026-064-017,0,Yes
026-077-016,0,Yes
030-403-007,,No
027-344-014,0,Yes
026-077-018,0,Yes
028-062-010,,No
028-280-010,0,Yes
028-052-011,0,Yes
027-344-032,0,Yes
028-131-011,0,Yes
027-251-018,0,Yes
028-061-030,,No
025-252-008,0,Yes
028-131-008,0,Yes
026-067-008,0,Yes
026-077-012,0,Yes
026-067-005,0,Yes
026-111-015,0,Yes
026-077-007,0,Yes
027-232-006,0,Yes
026-111-017,0,Yes
027-331-014,0,Yes
026-113-007,0,Yes
027-231-006,0,Yes
026-113-008,0,Yes
026-068-015,0,Yes
026-103-004,0,Yes
026-068-017,0,Yes
026-103-002,0,Yes
028-190-018,0,Yes
030-401-024,,No
026-102-032,0,Yes
026-112-015,0,Yes
026-067-014,0,Yes
028-131-015,0,Yes
027-344-064,0,Yes
026-111-021,0,Yes
028-190-029,,No
026-111-004,0,Yes
025-262-001,0,Yes
026-066-007,0,Yes
026-101-006,0,Yes
028-100-029,0,Yes
026-066-003,0,Yes
025-261-014,0,Yes
019-081-009,,No
026-066-014,,No
027-231-043,0,Yes
027-231-034,0,Yes
026-114-019,0,Yes
026-114-028,0,Yes
026-114-025,0,Yes
026-101-016,0,Yes
030-403-003,,No
