ScoreSheetUrl,APN,Status,ParcelNickname,IPESScore,IPESType,BaseAllowableCoveragePercent,IPESTotalAllowableCoverageSqFt,ParcelHasDOAC,HistoricOrImportedIpesScore,CalculationDate,FieldEvaluationDate,RelativeErosionHazardScore,RunoffPotentialScore,AccessScore,UtilityInSEZScore,ConditionOfWatershedScore,AbilityToRevegetateScore,WaterQualityImprovementsScore,ProximityToLakeScore,LimitedIncentivePoints,TotalParcelArea,IPESBuildingSiteArea,SEZLandArea,SEZSetbackArea,InternalNotes,PublicNotes
https://parcels.laketahoeinfo.org/IpesScore/Detail/5562,033-641-002,Active,,681,Official,0%,,Unknown,Yes,12/19/2016 16:38,,222,44,170,110,36,25,24,50,0,,9300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5563,033-641-003,Active,,739,Official,3%,,Unknown,Yes,12/19/2016 16:38,,261,44,170,110,36,25,50,50,0,,8900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5564,033-641-007,Active,,1005,Official,30%,,Unknown,Yes,12/19/2016 16:38,,384,200,160,110,36,25,50,50,0,,8400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5565,033-642-003,Active,,822,Official,25%,,Unknown,Yes,12/19/2016 16:38,,359,98,154,110,36,25,24,50,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5566,033-642-004,Active,,816,Official,24%,,Unknown,Yes,12/19/2016 16:38,,353,98,154,110,36,25,24,50,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5567,033-642-006,Active,,805,Official,24%,,Unknown,Yes,12/19/2016 16:38,,342,98,154,110,36,25,24,50,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5568,033-642-008,Active,,827,Official,24%,,Unknown,Yes,12/19/2016 16:38,,348,98,170,110,36,25,24,50,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5569,033-642-009,Active,,823,Official,24%,,Unknown,Yes,12/19/2016 16:38,,344,98,170,110,36,25,24,50,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5570,033-642-011,Active,,843,Official,25%,,Unknown,Yes,12/19/2016 16:38,,365,98,170,110,36,25,24,50,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5571,033-643-001,Active,,832,Official,24%,,Unknown,Yes,12/19/2016 16:38,,286,167,138,110,36,21,24,50,0,,9800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5572,033-643-003,Active,,661,Official,5%,,Unknown,Yes,12/19/2016 16:38,,308,34,87,110,36,25,24,50,0,,7800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5573,033-643-004,Active,,665,Official,4%,,Unknown,Yes,12/19/2016 0:00,,286,44,82,110,36,21,50,50,0,,8164,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5574,033-643-006,Active,,884,Official,28%,,Unknown,Yes,12/19/2016 16:38,,329,200,110,110,36,25,24,50,0,,10100,0,1300,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5575,033-643-008,Active,,606,Official,0%,,Unknown,Yes,12/19/2016 16:38,,204,44,103,110,36,35,24,50,0,,10400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5576,033-643-009,Active,,586,Official,0%,,Unknown,Yes,12/19/2016 16:38,,200,44,87,110,36,35,24,50,0,,12000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5577,033-643-010,Active,,780,Official,25%,,Unknown,Yes,12/19/2016 16:38,,300,167,68,110,36,25,24,50,0,,12000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5578,033-643-011,Active,,848,Official,27%,,Unknown,Yes,12/19/2016 16:38,,305,200,98,110,36,25,24,50,0,,10900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5579,033-643-012,Active,,618,Official,0%,,Unknown,Yes,12/19/2016 16:38,,216,22,146,110,36,20,24,50,0,,9000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5580,033-643-017,Active,,861,Official,24%,,Unknown,Yes,12/19/2016 16:38,,279,167,170,110,36,25,24,50,0,,12500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5581,033-643-020,Active,,738,Official,4%,,Unknown,Yes,12/19/2016 16:38,,283,44,170,110,36,21,24,50,0,,13400,0,1200,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5582,033-644-001,Active,,719,Inactive,3%,,Unknown,Yes,12/19/2016 16:38,,212,98,138,110,36,25,50,50,0,,47900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/24768,033-644-001,Active,,719,Official,3%,436,Yes,No,1/12/2022 10:44,6/3/2021 0:00,212,98,138,110,36,25,50,50,0,44400,14520,0,0,,Determination of Allowable Coverage completed 1/12/22
https://parcels.laketahoeinfo.org/IpesScore/Detail/5583,033-644-004,Active,,863,Official,29%,,Unknown,Yes,12/19/2016 16:38,,332,200,86,110,36,25,24,50,0,,56600,0,4200,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5584,033-644-006,Active,,815,Official,21%,,Unknown,Yes,12/19/2016 16:38,,314,98,158,110,36,25,24,50,0,,43600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5585,033-644-007,Active,,810,Official,23%,,Unknown,Yes,12/19/2016 16:38,,321,98,146,110,36,25,24,50,0,,47900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5586,033-644-008,Active,,782,Official,14%,6356,Unknown,Yes,1/1/1987 0:00,,302,81,158,110,36,21,24,50,0,,45965,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5587,033-644-012,Active,,789,Official,25%,,Unknown,Yes,12/19/2016 16:38,,301,167,80,110,36,21,24,50,0,,15400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5588,033-651-002,Active,,782,Official,15%,,Unknown,Yes,12/19/2016 16:38,,286,98,170,110,36,25,50,40,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5589,033-651-004,Active,,751,Official,0%,,Unknown,Yes,12/19/2016 16:38,,279,98,170,110,36,25,16,40,0,,7400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5590,033-651-008,Active,,809,Official,17%,,Unknown,Yes,12/19/2016 16:38,,297,98,170,110,36,25,50,40,0,,8000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5591,033-651-009,Active,,809,Official,17%,,Unknown,Yes,12/19/2016 16:38,,297,98,170,110,36,25,50,40,0,,8000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5592,033-651-011,Active,,867,Official,24%,,Unknown,Yes,12/19/2016 16:38,,346,98,170,110,36,25,50,50,0,,8000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5593,033-651-013,Active,,989,Official,30%,,Unknown,Yes,12/19/2016 16:38,,368,200,170,110,36,25,50,50,0,,8000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5594,033-651-014,Active,,967,Official,29%,,Unknown,Yes,12/19/2016 16:38,,346,200,170,110,36,25,50,50,0,,8000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5595,033-651-015,Active,,934,Official,29%,,Unknown,Yes,12/19/2016 16:38,,346,200,170,110,36,25,16,50,0,,8000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5596,033-651-017,Active,,898,Official,26%,,Unknown,Yes,12/19/2016 16:38,,275,200,170,110,36,25,50,50,0,,7800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5597,033-652-002,Active,,823,Official,24%,6514,Unknown,Yes,12/19/2016 16:38,,256,200,122,110,36,25,24,50,0,,91100,0,0,"DOAC = ""non similar or contiguous"" determination. IPES score of 823 w/ 24% coverage applied to 26,081 sq. ft. of parcel. Remaining 25,500 sq. ft. of parcel is desiganated as XXX un-named soil with slope class > 30%, therefore being assigned Class 2 w/ 1% coverage. T.H.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/5598,033-652-004,Active,,826,Official,24%,,Unknown,Yes,12/19/2016 16:38,,243,200,138,110,36,25,24,50,0,,43560,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5599,033-653-002,Active,,896,Official,30%,,Unknown,Yes,12/19/2016 16:38,,350,200,138,110,36,25,24,50,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5600,033-653-003,Active,,907,Official,30%,,Unknown,Yes,12/19/2016 16:38,,351,200,149,110,36,25,24,50,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5601,033-653-004,Active,,884,Official,29%,,Unknown,Yes,12/19/2016 16:38,,336,200,140,110,36,25,24,50,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5602,033-653-005,Active,,780,Official,26%,,Unknown,Yes,12/19/2016 16:38,,293,200,74,110,36,25,24,50,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5603,033-653-007,Active,,784,Official,25%,,Unknown,Yes,12/19/2016 16:38,,273,200,66,110,36,25,24,50,0,,10100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5604,033-653-008,Active,,804,Information Only,25%,,Unknown,Yes,12/31/1990 0:00,,273,200,86,110,36,25,24,50,0,,9500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5605,033-653-008,Active,,845,Official,25%,,Unknown,Yes,12/19/2016 0:00,9/29/2000 0:00,273,200,127,110,36,25,24,50,0,,10031,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5606,033-653-009,Active,,899,Official,27%,,Unknown,Yes,12/19/2016 16:38,,305,200,149,110,36,25,24,50,0,,10400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5607,033-654-001,Active,,748,Official,19%,,Unknown,Yes,12/19/2016 16:38,,202,200,75,110,36,25,50,50,0,,9300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5608,033-654-002,Active,,869,Official,24%,,Unknown,Yes,12/19/2016 16:38,,254,200,170,110,36,25,24,50,0,,11200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5609,033-654-003,Active,,888,Official,26%,,Unknown,Yes,12/19/2016 16:38,,285,200,158,110,36,25,24,50,0,,11700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5610,033-661-001,Active,,851,Official,26%,,Unknown,Yes,12/19/2016 16:38,,278,200,146,110,36,25,16,40,0,,12000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5611,033-661-002,Active,,871,Official,26%,,Unknown,Yes,12/19/2016 16:38,,290,200,158,110,36,21,16,40,0,,12000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5614,033-661-009,Active,,528,Official,0%,,Unknown,Yes,12/19/2016 16:38,,318,200,170,10,36,25,16,50,0,,9500,5500,1600,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5615,033-661-014,Inactive,,662,Transferred,28%,1812,Unknown,Yes,9/18/2017 0:00,,330,200,55,10,36,25,16,40,0,,6472,800,1300,Julie Roll 3/24/2021: Score transferred to APN 033-661-026,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5616,033-661-015,Inactive,,820,Transferred,25%,,Unknown,Yes,12/19/2016 16:38,,290,167,140,110,36,21,16,40,0,,9600,0,0,Julie Roll 3/24/2021: Score transferred to APN 033-661-025,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5617,033-661-017,Active,,812,Official,27%,,Unknown,Yes,12/19/2016 16:38,,338,167,114,110,36,25,16,40,0,,7200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5618,033-661-021,Active,,893,Official,30%,,Unknown,Yes,12/19/2016 16:38,,364,200,120,110,36,25,16,50,0,,7500,0,0,APN changed from 33-661-06 to 33-661-21 - jh 4/10/2003,
https://parcels.laketahoeinfo.org/IpesScore/Detail/24697,033-661-025,Active,,820,Official,25%,2108,Unknown,Yes,12/19/2016 16:38,,290,167,140,110,36,21,16,40,0,,8431,0,0,Julie Roll 3/24/2021: Score transferred from APN 033-661-015,
https://parcels.laketahoeinfo.org/IpesScore/Detail/24698,033-661-026,Active,,662,Official,28%,2117,Unknown,Yes,9/18/2017 0:00,,330,200,55,10,36,25,16,40,0,,7690,800,1300,Julie Roll 3/24/2021: Score transferred from APN 033-661-014,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5612,033-661-03,Inactive,,845,Official,27%,,Unknown,Yes,12/31/1990 0:00,,296,200,122,110,36,25,16,40,0,,12000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5613,033-661-04,Active,,862,Official,26%,,Unknown,Yes,,,290,200,149,110,36,21,16,40,0,,10900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5619,033-662-001,Active,,632,Official,1%,,Unknown,Yes,12/19/2016 16:38,,252,15,138,110,36,31,16,40,0,,8700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5620,033-662-002,Active,,723,Official,4%,,Unknown,Yes,12/19/2016 16:38,,309,22,170,110,36,35,16,40,0,,7800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5621,033-662-006,Active,,583,Official,1%,,Unknown,Yes,12/19/2016 16:38,,208,15,129,110,36,35,16,40,0,,8400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5622,033-662-008,Active,,551,Official,2%,,Unknown,Yes,12/19/2016 16:38,,251,22,170,10,36,35,16,40,0,,10100,3100,900,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5623,033-662-015,Active,,887,Official,26%,,Unknown,Yes,12/19/2016 16:38,,280,200,170,110,36,25,16,50,0,,34100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5624,033-662-016,Active,,766,Official,16%,,Unknown,Yes,12/19/2016 16:38,,222,167,140,110,36,25,16,50,0,,28300,0,2000,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5625,033-662-017,Active,,791,Official,23%,,Unknown,Yes,12/19/2016 16:38,,224,200,130,110,36,25,16,50,0,,28300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5626,033-662-019,Active,,768,Official,26%,,Unknown,Yes,12/19/2016 16:38,,281,200,50,110,36,25,16,50,0,,28100,2600,1500,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5627,033-662-020,Active,,749,Official,14%,,Unknown,Yes,12/19/2016 16:38,,282,98,136,110,36,21,16,50,0,,24800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5628,033-662-021,Active,,558,Official,22%,,Unknown,Yes,12/19/2016 16:38,,318,98,9,10,36,21,16,50,0,,24300,4300,1200,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5629,033-662-022,Active,,786,Official,26%,,Unknown,Yes,12/19/2016 16:38,,283,200,70,110,36,21,16,50,0,,22800,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5630,033-662-023,Active,,695,Official,22%,,Unknown,Yes,12/19/2016 16:38,,218,200,50,110,36,25,16,40,0,,20900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5631,033-662-024,Active,,694,Official,20%,,Unknown,Yes,12/19/2016 16:38,,208,200,59,110,36,25,16,40,0,,19400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5632,033-671-001,Active,,0,Information Only,0%,,Unknown,Yes,12/31/1990 0:00,,0,0,0,0,36,0,16,40,0,,11700,11700,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5633,033-671-001,Active,,0,Information Only,0%,,Unknown,Yes,1/6/1992 0:00,,0,0,0,0,0,0,0,0,0,,11700,11700,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/22185,033-671-001,Active,,0,Official,1%,,Unknown,Yes,12/19/2016 0:00,,,,,,,,,,,,,,,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5634,033-672-001,Active,,857,Official,25%,,Unknown,Yes,12/19/2016 16:38,,388,81,170,110,36,25,16,40,0,,8700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5635,033-672-004,Active,,896,Official,0%,,Unknown,Yes,12/19/2016 16:38,,377,200,170,110,36,25,16,40,0,,7200,1200,1200,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5636,033-672-005,Active,,937,Official,0%,,Unknown,Yes,12/19/2016 16:38,,369,200,170,110,36,25,16,40,0,,7400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5637,033-672-007,Active,,855,Official,25%,,Unknown,Yes,12/19/2016 16:38,,369,98,170,110,36,25,16,40,0,,8300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5638,033-672-008,Active,,822,Official,25%,,Unknown,Yes,12/19/2016 16:38,,361,98,170,110,36,25,16,40,0,,7300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5639,033-672-009,Active,,773,Official,14%,,Unknown,Yes,12/19/2016 16:38,,338,44,170,110,36,35,16,40,0,,8200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5640,033-672-010,Active,,828,Official,23%,,Unknown,Yes,12/19/2016 16:38,,377,44,170,110,36,35,16,40,0,,10900,500,1900,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5641,033-672-012,Active,,564,Official,0%,,Unknown,Yes,12/19/2016 16:38,,330,98,9,10,36,25,16,40,0,,21800,86,2500,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5642,033-672-013,Active,,690,Official,25%,,Unknown,Yes,1/1/1987 0:00,,369,98,110,10,36,25,16,40,0,,14520,8700,1200,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5643,033-672-014,Active,,883,Official,26%,,Unknown,Yes,12/19/2016 16:38,,388,98,170,110,36,25,16,40,0,,13100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5644,033-673-001,Active,,806,Official,23%,,Unknown,Yes,12/19/2016 16:38,,323,98,158,110,36,25,16,40,0,,9300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5645,033-673-003,Active,,876,Official,28%,,Unknown,Yes,12/19/2016 16:38,,327,200,158,110,36,25,16,40,0,,7100,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5646,033-673-004,Active,,923,Official,30%,,Unknown,Yes,12/19/2016 16:38,,395,200,170,110,36,25,16,40,0,,6300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5647,033-673-005,Active,,921,Official,30%,,Unknown,Yes,12/19/2016 16:38,,395,167,170,110,36,25,16,40,0,,7300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5648,033-673-006,Active,,963,Official,30%,,Unknown,Yes,12/19/2016 16:38,,386,200,170,110,36,25,16,40,0,,8200,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5649,033-673-009,Active,,906,Official,30%,,Unknown,Yes,12/19/2016 16:38,,357,200,150,110,36,25,16,40,0,,7700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5650,033-673-013,Active,,823,Official,27%,,Unknown,Yes,12/31/1990 0:00,,331,167,98,110,36,25,16,40,0,,,0,0,APN 33-673-12 combined with 33-673-11 to form 33-673-13; house built on parcel in 2001. - jh 8/5/2003,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5651,033-674-002,Active,,824,Official,24%,,Unknown,Yes,12/19/2016 16:38,,341,98,158,110,36,25,16,40,0,,14400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5652,033-674-003,Active,,786,Official,24%,,Unknown,Yes,12/19/2016 16:38,,355,98,130,110,36,25,16,40,0,,7600,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5653,033-674-004,Active,,822,Official,25%,,Unknown,Yes,12/19/2016 16:38,,382,81,140,110,36,25,16,40,0,,8400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5654,033-674-005,Active,,867,Official,26%,,Unknown,Yes,12/19/2016 16:38,,398,81,170,110,36,25,16,40,0,,9000,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5655,033-675-001,Active,,861,Information Only,26%,,Unknown,Yes,12/31/1990 0:00,,288,200,150,110,36,21,16,40,0,,14961,2400,2400,"DOAC = Existence of SEZ =  ""disimilar"" than majority of lot. SEZ seep delineated along contour band in back of parcel. Access location changed and re-evaluated. TH",
https://parcels.laketahoeinfo.org/IpesScore/Detail/5656,033-675-001,Active,,881,Official,26%,,Unknown,Yes,12/19/2016 0:00,,288,200,170,110,36,21,16,40,0,,14961,2400,2400,DOAC delineates SEZ contour band at back of parcel. Access point re-evaluated. TH,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5657,033-676-001,Active,,763,Inactive,12%,,Unknown,Yes,12/19/2016 16:38,,349,22,170,110,36,20,16,40,0,,14520,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/24890,033-676-001,Active,,763,Official,12%,4155,Yes,No,10/27/2023 15:08,,349,22,170,110,36,20,16,40,0,34626,34626,0,0,,Determination of Allowable Coverage completed- same and contiguous
https://parcels.laketahoeinfo.org/IpesScore/Detail/5658,033-677-001,Active,,726,Official,5%,,Unknown,Yes,12/19/2016 16:38,,312,22,170,110,36,20,16,40,0,,21300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5659,033-677-002,Active,,738,Official,6%,,Unknown,Yes,12/19/2016 16:38,,324,22,170,110,36,20,16,40,0,,14700,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5660,033-677-003,Active,,763,Official,12%,,Unknown,Yes,12/19/2016 16:38,,349,22,170,110,36,20,16,40,0,,16300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5661,033-678-001,Active,,783,Official,25%,5818,Unknown,Yes,12/19/2016 16:38,,270,200,86,110,36,25,16,40,0,,23273,0,0,DOAC Similar and contiguous 12/1/2006.  HG,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5662,033-678-002,Active,,798,Official,0%,,Unknown,Yes,12/19/2016 16:38,,265,200,106,110,36,25,16,40,0,,24800,4800,2400,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5663,033-678-004,Active,,426,Official,2%,,Unknown,Yes,12/19/2016 16:38,,237,44,22,0,36,35,16,40,0,,10100,1100,1400,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5664,033-678-007,Active,,939,Official,29%,,Unknown,Yes,12/19/2016 16:38,,342,200,170,110,36,25,16,40,0,,12500,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5665,033-678-008,Active,,834,Official,30%,,Unknown,Yes,12/19/2016 16:38,,361,200,149,110,36,25,16,40,0,,9500,4100,1400,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5666,033-678-009,Active,,0,Information Only,0%,,Unknown,Yes,,,0,0,0,0,0,0,0,0,0,,7900,7900,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/23290,033-678-009,Active,,0,Official,0%,,Unknown,Yes,12/19/2016 16:38,,,,,,,,,,,,,,,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5667,033-678-010,Active,,0,Information Only,0%,,Unknown,Yes,,,0,0,0,0,0,0,0,0,0,,7200,7200,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/23291,033-678-010,Active,,0,Official,0%,,Unknown,Yes,12/19/2016 16:38,,,,,,,,,,,,,,,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5668,033-678-011,Active,,724,Information Only,18%,,Unknown,Yes,12/31/1990 0:00,,354,44,170,110,36,35,16,40,0,,7550,2000,1100,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5669,033-678-011,Active,,781,Official,18%,,Unknown,Yes,12/19/2016 0:00,,354,44,170,110,36,35,16,40,0,,7550,0,200,"SEZ delineated.  5 auguers confirmed seasonal high groundwater ranges from 21 inches to >25 inches. Althugh there is a  riparian willow/lodgepole community, it is mixed with Jeffrey pine, fir and understory of wild strawberry, fern, etc.  2 secondary indicators confirmed, but no 3rd indicator.  Therefore no SEZ on site.  SEZ is offsite/adjacent.  As this is a small corner lot, parcel boundaries are difficult to determine in field w/o topo map and marked corners.  It is believed that the original IPES team and appeal time may have looked at soils offsite (but directly adjacent to the subject parcel) and found SEZ.",
https://parcels.laketahoeinfo.org/IpesScore/Detail/5670,033-678-012,Active,,900,Official,28%,,Unknown,Yes,12/19/2016 16:38,,324,200,149,110,36,25,16,40,0,,,3000,2100,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5671,033-678-013,Active,,819,Official,29%,3896,Unknown,Yes,10/24/2016 0:00,,332,200,160,10,36,25,16,40,0,,13435,6100,3100,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5672,033-678-014,Active,,865,Official,30%,,Unknown,Yes,12/19/2016 16:38,,395,200,170,10,36,25,16,40,0,,10300,2900,2200,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5673,033-678-016,Active,,898,Official,27%,,Unknown,Yes,12/19/2016 16:38,,301,200,170,110,36,25,16,40,0,,12300,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5674,033-681-001,Active,,0,Official,1%,,Unknown,Yes,12/19/2016 16:38,,0,0,0,0,0,0,0,0,0,,15500,15500,0,Allocation transferred 2005.,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5675,033-681-008,Active,,441,Official,1%,,Unknown,Yes,12/19/2016 16:38,,180,44,113,10,36,25,16,40,0,,8000,1000,700,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5676,033-682-001,Active,,880,Official,28%,,Unknown,Yes,12/19/2016 16:38,,322,200,149,110,36,25,16,40,0,,7900,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5677,033-682-003,Active,,468,Official,1%,,Unknown,Yes,12/19/2016 16:38,,125,81,149,10,36,25,16,40,0,,13100,5600,900,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5678,033-682-006,Active,,761,Official,10%,,Unknown,Yes,12/19/2016 16:38,,266,98,170,110,36,25,16,40,0,,13400,200,600,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5679,033-682-008,Active,,740,Official,10%,,Unknown,Yes,12/19/2016 16:38,,285,81,170,110,36,25,16,40,0,,7400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5680,033-682-009,Active,,749,Official,13%,,Unknown,Yes,12/19/2016 16:38,,277,98,170,110,36,25,16,40,0,,7400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5681,033-682-010,Active,,763,Official,16%,,Unknown,Yes,12/19/2016 16:38,,292,98,170,110,36,25,16,40,0,,7400,0,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5682,033-682-011,Active,,618,Official,0%,,Unknown,Yes,12/19/2016 16:38,,288,200,20,10,36,21,16,40,0,,8700,800,800,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5683,033-682-012,Active,,628,Official,26%,,Unknown,Yes,12/19/2016 16:38,,313,167,25,10,36,21,16,40,0,,12000,1100,0,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5684,033-682-013,Active,,660,Official,25%,,Unknown,Yes,12/19/2016 16:38,,263,200,40,40,36,25,16,40,0,,14520,800,1000,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5685,033-682-014,Active,,179,Official,5%,,Unknown,Yes,12/19/2016 16:38,,244,98,45,10,36,25,16,40,0,,,18900,1100,,
https://parcels.laketahoeinfo.org/IpesScore/Detail/5686,033-682-015,Active,,0,Official,0%,,Unknown,Yes,12/19/2016 16:38,,0,0,0,0,0,0,0,0,0,,14700,14700,0,,
